what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692160580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692160735
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692164474
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692164615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692167513
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282692169286
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1282692169294
error,log,,,"Parser exception for /CadPage/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1282692169553
error,log,,,"Parser exception for /CadPage/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1282692170010
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1282692176819
