what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1283107878638
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283107880447
opened,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1283107880557
activated,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1283107880594
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283107881309
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283107883170
closed,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1283107883170
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107900988
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107905081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107906375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107909291
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107934086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107941869
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283107946388
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1283107951431
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107962693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283107969645
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283107969664
